"","Seq1","Seq2","P.vals","CorrCoef","Domain1","Phylum1","Order1","Domain2","Phylum2","Order2","Link"
"3036","MEND-TF-16S-116","MEND-TF-16S-140",0,0.532328336956316,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bact-Bact"
"3037","MEND-TF-16S-116","MEND-TF-16S-167",0,0.743430520538565,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bact-Bact"
"3038","MEND-TF-16S-116","MEND-TF-16S-409",0,0.70358798114851,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Bacteroidetes","Bacteroidales","Bact-Bact"
"3039","MEND-TF-16S-116","MEND-TF-16S-440",0,0.557407643539,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Bacteroidetes","Bacteroidales","Bact-Bact"
"3040","MEND-TF-16S-120","MEND-TF-18S-121",0,0.599649558074663,"Bacteria","Verrucomicrobia","Chthoniobacterales","Eukaryota","Rotifera","Ploima","Euk-Bact"
"3041","MEND-TF-16S-120","MEND-TF-18S-200",0,0.528898187243894,"Bacteria","Verrucomicrobia","Chthoniobacterales","Eukaryota","Chlorophyta","Chlamydomonadales","Euk-Bact"
"3042","MEND-TF-16S-120","MEND-TF-18S-215",0,0.52128239404338,"Bacteria","Verrucomicrobia","Chthoniobacterales","Eukaryota","Chlorophyta","Chlamydomonadales","Euk-Bact"
"3043","MEND-TF-16S-120","MEND-TF-18S-274",0,0.536390774277589,"Bacteria","Verrucomicrobia","Chthoniobacterales","Eukaryota","Opisthokonta","Pirum","Euk-Bact"
"3044","MEND-TF-16S-120","MEND-TF-16S-180",0,0.571425599235663,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Verrucomicrobia","Verrucomicrobiales","Bact-Bact"
"3045","MEND-TF-16S-120","MEND-TF-16S-373",0,0.577795448511413,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Proteobacteria","Nevskiales","Bact-Bact"
"3046","MEND-TF-16S-120","MEND-TF-16S-395",0,0.517989052124206,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"3047","MEND-TF-16S-120","MEND-TF-16S-418",0,0.601547744297852,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"3048","MEND-TF-16S-120","MEND-TF-16S-444",0,0.705997975477226,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"3049","MEND-TF-16S-120","MEND-TF-16S-615",0,0.56975984492113,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"3050","MEND-TF-16S-120","MEND-TF-16S-967",0,0.515186981897111,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Cyanobacteria","Pseudanabaenales","Bact-Bact"
"3051","MEND-TF-16S-120","MEND-TF-16S-982",0,0.530220334137827,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Proteobacteria","Rhodospirillales","Bact-Bact"
"3052","MEND-TF-16S-120","MEND-TF-16S-1065",0,0.511634868902697,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Planctomycetes","Phycisphaerales","Bact-Bact"
"3053","MEND-TF-16S-120","MEND-TF-16S-1094",0,0.561954519751402,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Proteobacteria","Caulobacterales","Bact-Bact"
"3054","MEND-TF-16S-120","MEND-TF-16S-1414",0,0.500713342414465,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Planctomycetes","Phycisphaerales","Bact-Bact"
"3055","MEND-TF-16S-120","MEND-TF-16S-1454",0,0.508355799379249,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"3056","MEND-TF-16S-120","MEND-TF-16S-209",0,0.530209323895417,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Proteobacteria","Myxococcales","Bact-Bact"
"3057","MEND-TF-16S-120","MEND-TF-16S-380",0,0.524408978124928,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Planctomycetes","Planctomycetales","Bact-Bact"
"3058","MEND-TF-16S-120","MEND-TF-16S-397",0,0.581700774209998,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Proteobacteria","Cellvibrionales","Bact-Bact"
"3059","MEND-TF-16S-120","MEND-TF-16S-417",0,0.505825170053839,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"3060","MEND-TF-16S-120","MEND-TF-16S-560",0,0.663803081164002,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Gemmatimonadetes","Gemmatimonadales","Bact-Bact"
"3061","MEND-TF-16S-120","MEND-TF-16S-960",0,0.727850758398228,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Proteobacteria","Rhodospirillales","Bact-Bact"
"3062","MEND-TF-16S-120","MEND-TF-16S-1054",0,0.634157240526119,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Chlorobi","Chlorobiales","Bact-Bact"
"3063","MEND-TF-16S-140","MEND-TF-16S-290",0,0.596703562127238,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Verrucomicrobia","Verrucomicrobiales","Bact-Bact"
"3064","MEND-TF-16S-140","MEND-TF-16S-297",0,0.649181689167251,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Proteobacteria","Nitrosomonadales","Bact-Bact"
"3065","MEND-TF-16S-140","MEND-TF-16S-450",0,0.505783592747643,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Proteobacteria","Nitrosomonadales","Bact-Bact"
"3066","MEND-TF-16S-140","MEND-TF-16S-609",0,0.53431279806881,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Bacteroidetes","Bacteroidales","Bact-Bact"
"3067","MEND-TF-16S-140","MEND-TF-16S-661",0,0.57997376659115,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Actinobacteria","Micrococcales","Bact-Bact"
"3068","MEND-TF-16S-140","MEND-TF-16S-116",0,0.532328336956316,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bact-Bact"
"3069","MEND-TF-16S-140","MEND-TF-16S-167",0,0.566300353504226,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bact-Bact"
"3070","MEND-TF-16S-143","MEND-TF-16S-142",0,0.590949495169228,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Verrucomicrobia","Opitutales","Bact-Bact"
"3071","MEND-TF-16S-143","MEND-TF-16S-180",0,0.52845563223189,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Verrucomicrobia","Verrucomicrobiales","Bact-Bact"
"3072","MEND-TF-16S-143","MEND-TF-16S-373",0,0.507358430422992,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Proteobacteria","Nevskiales","Bact-Bact"
"3073","MEND-TF-16S-143","MEND-TF-16S-432",0,0.553004809822885,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"3074","MEND-TF-16S-143","MEND-TF-16S-1048",0,0.545735464554514,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Cyanobacteria","Synechococcales","Bact-Bact"
"3075","MEND-TF-16S-143","MEND-TF-16S-560",0,0.528855919697658,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Gemmatimonadetes","Gemmatimonadales","Bact-Bact"
"3076","MEND-TF-16S-143","MEND-TF-16S-960",0,0.616953723956008,"Bacteria","Verrucomicrobia","Chthoniobacterales","Bacteria","Proteobacteria","Rhodospirillales","Bact-Bact"
"3077","MEND-TF-16S-144","MEND-TF-16S-180",0,0.578825444285833,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Verrucomicrobia","Verrucomicrobiales","Bact-Bact"
"3078","MEND-TF-16S-144","MEND-TF-16S-373",0,0.538845225923671,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Proteobacteria","Nevskiales","Bact-Bact"
"3079","MEND-TF-16S-144","MEND-TF-16S-443",0,0.512134373257055,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"3080","MEND-TF-16S-144","MEND-TF-16S-444",0,0.557896887403593,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"3081","MEND-TF-16S-144","MEND-TF-16S-486",0,0.552503597855355,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"3082","MEND-TF-16S-144","MEND-TF-16S-531",0,0.528149602370395,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3083","MEND-TF-16S-144","MEND-TF-16S-550",0,0.53008431201646,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3084","MEND-TF-16S-144","MEND-TF-16S-615",0,0.515411533188704,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"3085","MEND-TF-16S-144","MEND-TF-16S-651",0,0.513615335360069,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"3086","MEND-TF-16S-144","MEND-TF-16S-1014",0,0.551494444408005,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Cyanobacteria","Synechococcales","Bact-Bact"
"3087","MEND-TF-16S-144","MEND-TF-16S-1048",0,0.54165793640168,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Cyanobacteria","Synechococcales","Bact-Bact"
"3088","MEND-TF-16S-144","MEND-TF-16S-152",0,0.747725410291676,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3089","MEND-TF-16S-144","MEND-TF-16S-553",0,0.510306151717872,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"3090","MEND-TF-16S-144","MEND-TF-16S-560",0,0.537321229650016,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Gemmatimonadetes","Gemmatimonadales","Bact-Bact"
"3091","MEND-TF-16S-144","MEND-TF-16S-720",0,0.535624575625992,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"3092","MEND-TF-16S-144","MEND-TF-16S-899",0,0.538373512715945,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Proteobacteria","Desulfuromonadales","Bact-Bact"
"3093","MEND-TF-16S-144","MEND-TF-16S-927",0,0.624328047817673,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3094","MEND-TF-16S-144","MEND-TF-16S-960",0,0.515635966296825,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Proteobacteria","Rhodospirillales","Bact-Bact"
"3095","MEND-TF-16S-151","MEND-TF-18S-38",0,0.55891590159241,"Bacteria","Ignavibacteriae","Ignavibacteriales","Eukaryota","Euglenozoa","Spirocuta","Euk-Bact"
"3096","MEND-TF-16S-151","MEND-TF-18S-84",0,0.579967021751802,"Bacteria","Ignavibacteriae","Ignavibacteriales","Eukaryota","Oomycota","Peronosporales","Euk-Bact"
"3097","MEND-TF-16S-152","MEND-TF-16S-180",0,0.692769857295976,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Verrucomicrobia","Verrucomicrobiales","Bact-Bact"
"3098","MEND-TF-16S-152","MEND-TF-16S-373",0,0.582159460692007,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Proteobacteria","Nevskiales","Bact-Bact"
"3099","MEND-TF-16S-152","MEND-TF-16S-443",0,0.540954678210046,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"3100","MEND-TF-16S-152","MEND-TF-16S-444",0,0.629514393940261,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"3101","MEND-TF-16S-152","MEND-TF-16S-486",0,0.640018420963243,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"3102","MEND-TF-16S-152","MEND-TF-16S-531",0,0.554909432624539,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3103","MEND-TF-16S-152","MEND-TF-16S-550",0,0.516477201822675,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3104","MEND-TF-16S-152","MEND-TF-16S-615",0,0.575548398977945,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"3105","MEND-TF-16S-152","MEND-TF-16S-651",0,0.590898920215772,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"3106","MEND-TF-16S-152","MEND-TF-16S-1014",0,0.598642017455075,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Cyanobacteria","Synechococcales","Bact-Bact"
"3107","MEND-TF-16S-152","MEND-TF-16S-1048",0,0.574167499658942,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Cyanobacteria","Synechococcales","Bact-Bact"
"3108","MEND-TF-16S-152","MEND-TF-16S-1094",0,0.578009929665006,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Proteobacteria","Caulobacterales","Bact-Bact"
"3109","MEND-TF-16S-152","MEND-TF-16S-1454",0,0.534985926769828,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"3110","MEND-TF-16S-152","MEND-TF-16S-144",0,0.747725410291676,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3111","MEND-TF-16S-152","MEND-TF-16S-190",0,0.506800094806344,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Proteobacteria","Desulfuromonadales","Bact-Bact"
"3112","MEND-TF-16S-152","MEND-TF-16S-380",0,0.592795079386739,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Planctomycetes","Planctomycetales","Bact-Bact"
"3113","MEND-TF-16S-152","MEND-TF-16S-553",0,0.560614915060019,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"3114","MEND-TF-16S-152","MEND-TF-16S-560",0,0.517587681209674,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Gemmatimonadetes","Gemmatimonadales","Bact-Bact"
"3115","MEND-TF-16S-152","MEND-TF-16S-597",0,0.543541434207503,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"3116","MEND-TF-16S-152","MEND-TF-16S-662",0,0.546380615474424,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Bacteroidetes","Cytophagales","Bact-Bact"
"3117","MEND-TF-16S-152","MEND-TF-16S-699",0,0.511977324242143,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3118","MEND-TF-16S-152","MEND-TF-16S-720",0,0.590306102946082,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"3119","MEND-TF-16S-152","MEND-TF-16S-798",0,0.530205062355228,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Proteobacteria","Desulfuromonadales","Bact-Bact"
"3120","MEND-TF-16S-152","MEND-TF-16S-927",0,0.59236466183277,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3121","MEND-TF-16S-152","MEND-TF-16S-960",0,0.594008934800099,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Proteobacteria","Rhodospirillales","Bact-Bact"
"3122","MEND-TF-16S-152","MEND-TF-16S-1017",0,0.517602443819835,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Ignavibacteriae","Ignavibacteriales","Bact-Bact"
"3123","MEND-TF-16S-152","MEND-TF-16S-1099",0,0.622655117290696,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Planctomycetes","Phycisphaerales","Bact-Bact"
"3124","MEND-TF-16S-152","MEND-TF-16S-1597",0,0.543353805360014,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3125","MEND-TF-16S-156","MEND-TF-18S-209",0,0.82235321453686,"Bacteria","Proteobacteria","Sphingomonadales","Eukaryota","Stramenopiles","Hyphochytriomycetes","Euk-Bact"
"3126","MEND-TF-16S-161","MEND-TF-18S-290",0,0.585473753449157,"Bacteria","Proteobacteria","Myxococcales","Eukaryota","Ciliophora","Peniculida","Euk-Bact"
"3127","MEND-TF-16S-161","MEND-TF-16S-987",0,0.516233077798198,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Proteobacteria","Sphingomonadales","Bact-Bact"
"3128","MEND-TF-16S-161","MEND-TF-16S-1036",0,0.523192295640743,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Proteobacteria","Sphingomonadales","Bact-Bact"
"3129","MEND-TF-16S-161","MEND-TF-16S-856",0,0.520839046332829,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Bacteroidetes","Saprospirales","Bact-Bact"
"3130","MEND-TF-16S-161","MEND-TF-16S-980",0,0.533943962199735,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Proteobacteria","Rhodospirillales","Bact-Bact"
"3131","MEND-TF-16S-163","MEND-TF-18S-107",0,0.552205773382258,"Bacteria","Proteobacteria","Myxococcales","Eukaryota","Endomyxa","Vampyrellida","Euk-Bact"
"3132","MEND-TF-16S-163","MEND-TF-16S-108",0,0.519082085409978,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Verrucomicrobia","Chthoniobacterales","Bact-Bact"
"3133","MEND-TF-16S-163","MEND-TF-16S-651",0,0.527979910775386,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"3134","MEND-TF-16S-163","MEND-TF-16S-1014",0,0.530413241665588,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Cyanobacteria","Synechococcales","Bact-Bact"
"3135","MEND-TF-16S-163","MEND-TF-16S-1048",0,0.556548093512326,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Cyanobacteria","Synechococcales","Bact-Bact"
"3136","MEND-TF-16S-163","MEND-TF-16S-1206",0,0.532816999391725,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Verrucomicrobia","Chthoniobacterales","Bact-Bact"
"3137","MEND-TF-16S-163","MEND-TF-16S-560",0,0.589362107398689,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Gemmatimonadetes","Gemmatimonadales","Bact-Bact"
"3138","MEND-TF-16S-163","MEND-TF-16S-720",0,0.595606737457129,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"3139","MEND-TF-16S-163","MEND-TF-16S-960",0,0.534365613984305,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Proteobacteria","Rhodospirillales","Bact-Bact"
"3140","MEND-TF-16S-163","MEND-TF-16S-964",0,0.551948188069451,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Planctomycetes","Phycisphaerales","Bact-Bact"
"3141","MEND-TF-16S-167","MEND-TF-16S-290",0,0.521801773455062,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Verrucomicrobia","Verrucomicrobiales","Bact-Bact"
"3142","MEND-TF-16S-167","MEND-TF-16S-297",0,0.66524094792256,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Proteobacteria","Nitrosomonadales","Bact-Bact"
"3143","MEND-TF-16S-167","MEND-TF-16S-609",0,0.554655848779379,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Bacteroidetes","Bacteroidales","Bact-Bact"
"3144","MEND-TF-16S-167","MEND-TF-16S-116",0,0.743430520538565,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bact-Bact"
"3145","MEND-TF-16S-167","MEND-TF-16S-140",0,0.566300353504226,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bact-Bact"
"3146","MEND-TF-16S-167","MEND-TF-16S-1130",0,0.56548507001077,"Bacteria","Kiritimatiellaeota","Kiritimatiellales","Bacteria","Cyanobacteria","Nostocales","Bact-Bact"
"3147","MEND-TF-16S-185","MEND-TF-18S-295",0,0.533809845150099,"Bacteria","Verrucomicrobia","Verrucomicrobiales","Eukaryota","Ciliophora","Ciliophora incertae sedis","Euk-Bact"
"3148","MEND-TF-16S-185","MEND-TF-18S-300",0,0.509269228574761,"Bacteria","Verrucomicrobia","Verrucomicrobiales","Eukaryota","Ciliophora","Sessilida","Euk-Bact"
"3149","MEND-TF-16S-185","MEND-TF-16S-369",0,0.63269368652624,"Bacteria","Verrucomicrobia","Verrucomicrobiales","Bacteria","Proteobacteria","Neisseriales","Bact-Bact"
"3150","MEND-TF-16S-185","MEND-TF-16S-738",0,0.543755173276423,"Bacteria","Verrucomicrobia","Verrucomicrobiales","Bacteria","Planctomycetes","Planctomycetales","Bact-Bact"
"3151","MEND-TF-16S-185","MEND-TF-16S-982",0,0.602594783636621,"Bacteria","Verrucomicrobia","Verrucomicrobiales","Bacteria","Proteobacteria","Rhodospirillales","Bact-Bact"
"3152","MEND-TF-16S-185","MEND-TF-16S-504",0,0.799705122115181,"Bacteria","Verrucomicrobia","Verrucomicrobiales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3153","MEND-TF-16S-190","MEND-TF-16S-152",0,0.506800094806344,"Bacteria","Proteobacteria","Desulfuromonadales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3154","MEND-TF-16S-190","MEND-TF-16S-195",0,0.627401562084567,"Bacteria","Proteobacteria","Desulfuromonadales","Bacteria","Chlamydiae","Parachlamydiales","Bact-Bact"
"3155","MEND-TF-16S-190","MEND-TF-16S-720",0,0.528247964564291,"Bacteria","Proteobacteria","Desulfuromonadales","Bacteria","Bacteroidetes","Sphingobacteriales","Bact-Bact"
"3156","MEND-TF-16S-190","MEND-TF-16S-835",0,0.527889636334722,"Bacteria","Proteobacteria","Desulfuromonadales","Bacteria","Bacteroidetes","Cytophagales","Bact-Bact"
"3157","MEND-TF-16S-195","MEND-TF-16S-190",0,0.627401562084567,"Bacteria","Chlamydiae","Parachlamydiales","Bacteria","Proteobacteria","Desulfuromonadales","Bact-Bact"
"3158","MEND-TF-16S-196","MEND-TF-16S-205",0,0.512503861667368,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Acidobacteria","Vicinamibacterales","Bact-Bact"
"3159","MEND-TF-16S-196","MEND-TF-16S-1034",0,0.502157904236169,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Planctomycetes","Phycisphaerales","Bact-Bact"
"3160","MEND-TF-16S-197","MEND-TF-18S-74",0,0.524957342855771,"Bacteria","Proteobacteria","Myxococcales","Eukaryota","Arthropoda","Cyclopoida","Euk-Bact"
"3161","MEND-TF-16S-197","MEND-TF-18S-307",0,0.557922290107605,"Bacteria","Proteobacteria","Myxococcales","Eukaryota","Apicomplexa","Coccidia","Euk-Bact"
"3162","MEND-TF-16S-197","MEND-TF-16S-1056",0,0.656369504661922,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Cyanobacteria","Pleurocapsales","Bact-Bact"
"3163","MEND-TF-16S-205","MEND-TF-16S-373",0,0.502530620827278,"Bacteria","Acidobacteria","Vicinamibacterales","Bacteria","Proteobacteria","Nevskiales","Bact-Bact"
"3164","MEND-TF-16S-205","MEND-TF-16S-444",0,0.537887010028372,"Bacteria","Acidobacteria","Vicinamibacterales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"3165","MEND-TF-16S-205","MEND-TF-16S-486",0,0.575383225430476,"Bacteria","Acidobacteria","Vicinamibacterales","Bacteria","Bacteroidetes","Chitinophagales","Bact-Bact"
"3166","MEND-TF-16S-205","MEND-TF-16S-615",0,0.55047658294361,"Bacteria","Acidobacteria","Vicinamibacterales","Bacteria","Actinobacteria","Acidimicrobiales","Bact-Bact"
"3167","MEND-TF-16S-205","MEND-TF-16S-1094",0,0.513739438407095,"Bacteria","Acidobacteria","Vicinamibacterales","Bacteria","Proteobacteria","Caulobacterales","Bact-Bact"
"3168","MEND-TF-16S-205","MEND-TF-16S-196",0,0.512503861667368,"Bacteria","Acidobacteria","Vicinamibacterales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3169","MEND-TF-16S-205","MEND-TF-16S-206",0,0.665796884937465,"Bacteria","Acidobacteria","Vicinamibacterales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3170","MEND-TF-16S-205","MEND-TF-16S-225",0,0.537278417333817,"Bacteria","Acidobacteria","Vicinamibacterales","Bacteria","Proteobacteria","Myxococcales","Bact-Bact"
"3171","MEND-TF-16S-205","MEND-TF-16S-598",0,0.510931768964335,"Bacteria","Acidobacteria","Vicinamibacterales","Bacteria","Bacteroidetes","Flavobacteriales","Bact-Bact"
"3172","MEND-TF-16S-205","MEND-TF-16S-607",0,0.588106727892374,"Bacteria","Acidobacteria","Vicinamibacterales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3173","MEND-TF-16S-205","MEND-TF-16S-798",0,0.529794052260432,"Bacteria","Acidobacteria","Vicinamibacterales","Bacteria","Proteobacteria","Desulfuromonadales","Bact-Bact"
"3174","MEND-TF-16S-205","MEND-TF-16S-1597",0,0.541420473774359,"Bacteria","Acidobacteria","Vicinamibacterales","Bacteria","Planctomycetes","Pirellulales","Bact-Bact"
"3175","MEND-TF-16S-206","MEND-TF-16S-205",0,0.665796884937465,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Acidobacteria","Vicinamibacterales","Bact-Bact"
"3176","MEND-TF-16S-206","MEND-TF-16S-225",0,0.571048740222776,"Bacteria","Planctomycetes","Pirellulales","Bacteria","Proteobacteria","Myxococcales","Bact-Bact"
"3177","MEND-TF-16S-209","MEND-TF-16S-180",0,0.530370634388431,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Verrucomicrobia","Verrucomicrobiales","Bact-Bact"
"3178","MEND-TF-16S-209","MEND-TF-16S-373",0,0.525210104467984,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Proteobacteria","Nevskiales","Bact-Bact"
"3179","MEND-TF-16S-209","MEND-TF-16S-395",0,0.565198864495754,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"3180","MEND-TF-16S-209","MEND-TF-16S-418",0,0.646667625313017,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"3181","MEND-TF-16S-209","MEND-TF-16S-432",0,0.514739637684526,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
"3182","MEND-TF-16S-209","MEND-TF-16S-444",0,0.543491618081224,"Bacteria","Proteobacteria","Myxococcales","Bacteria","Proteobacteria","Burkholderiales","Bact-Bact"
